Price,Age_08_04,Mfg_Month,Mfg_Year,KM,HP,Met_Color,Automatic,cc,Doors,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Tow_Bar,Petrol,Diesel,CNG
10250,54,3,2000,47852,110,1,0,1600,4,5,69,1030,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
10850,54,3,2000,47768,110,0,0,1600,3,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0
11895,52,5,2000,47689,110,0,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
12950,53,4,2000,47451,110,1,0,1600,3,5,85,1055,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0
11950,50,7,2000,47219,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0
10750,56,1,2000,47211,110,1,0,1600,5,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
9550,54,3,2000,46856,97,0,0,1400,5,5,85,1060,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
10950,56,1,2000,46500,86,0,0,1300,5,5,69,1035,1,1,12,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
11750,52,5,2000,46449,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0
10950,47,10,2000,46391,110,0,0,1600,5,5,85,1075,0,1,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
12450,54,3,2000,46230,110,1,0,1600,3,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0
10500,52,5,2000,46029,110,1,0,1600,4,5,69,1030,1,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0
10900,50,7,2000,46000,97,0,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0
12950,50,7,2000,45900,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0
10950,47,10,2000,45850,97,0,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
12500,56,1,2000,45336,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0
9950,55,2,2000,44537,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0
10750,56,1,2000,43700,86,1,0,1300,3,5,69,1025,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0
12500,48,9,2000,43120,97,1,0,1400,3,5,69,1030,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0
10450,49,8,2000,41710,110,0,0,1600,3,5,69,1040,1,0,12,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0
10750,52,5,2000,41700,97,1,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0
12950,49,8,2000,41636,110,1,0,1600,5,5,19,1105,0,1,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0
10995,50,7,2000,41273,97,0,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0
11950,49,8,2000,40836,110,0,1,1600,3,5,85,1075,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0
11250,50,7,2000,40400,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0
11950,47,10,2000,40361,110,1,0,1600,5,5,85,1090,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
13750,54,3,2000,40325,86,0,0,1300,5,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
11000,47,10,2000,40000,110,0,0,1600,5,5,85,1080,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
13500,50,7,2000,39706,110,1,0,1600,5,5,85,1080,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0
10950,54,3,2000,39291,110,1,0,1600,3,5,69,1040,0,1,3,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0
10750,54,3,2000,39000,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
8950,47,10,2000,38900,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
12950,51,6,2000,38403,110,0,0,1600,3,5,85,1055,0,1,3,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0
9750,56,1,2000,37461,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10900,54,3,2000,37000,97,1,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0
10995,55,2,2000,36406,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0
10750,48,9,2000,36005,97,1,0,1400,5,5,85,1065,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0
10950,52,5,2000,36000,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0
13000,49,8,2000,36000,110,0,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0
12950,45,12,2000,36000,110,1,1,1600,3,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
11500,52,5,2000,35823,110,0,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10950,56,1,2000,35230,97,0,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
11710,48,9,2000,35142,110,0,0,1600,3,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
9980,49,8,2000,34890,97,0,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
12250,51,6,2000,34882,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
11500,46,11,2000,34000,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
11950,56,1,2000,33998,110,0,0,1600,5,5,85,1080,1,1,12,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
11500,55,2,2000,33230,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
11900,46,11,2000,33021,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0
11930,49,8,2000,31999,97,0,0,1400,3,5,69,1030,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0
10500,52,5,2000,31579,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0
8950,56,1,2000,31000,97,0,0,1400,3,5,69,1025,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10450,46,11,2000,30806,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0
10500,55,2,2000,30461,86,1,0,1300,5,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
12950,50,7,2000,29686,110,1,1,1600,3,5,85,1075,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0
9950,55,2,2000,29650,86,0,0,1300,3,6,69,1025,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0
12900,52,5,2000,29500,110,1,0,1600,3,5,85,1055,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0
9950,48,9,2000,28656,97,0,0,1400,3,5,19,1085,0,1,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9950,55,2,2000,27500,97,1,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10950,48,9,2000,26938,110,1,0,1600,3,5,69,1040,0,0,12,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
10950,53,4,2000,26624,97,0,0,1400,5,5,85,1060,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0
9950,47,10,2000,26221,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0
10950,50,7,2000,22648,97,1,0,1400,5,5,85,1060,0,1,3,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0
10800,50,7,2000,22500,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10500,56,1,2000,19313,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10450,50,7,2000,17619,110,0,0,1600,4,5,69,1030,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10600,51,6,2000,17069,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
10450,48,9,2000,15000,97,1,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
12950,50,7,2000,10210,97,0,0,1400,5,5,85,1065,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0
11250,47,10,2000,5309,110,1,1,1600,3,5,85,1070,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
7500,50,7,2000,1,90,1,0,2000,3,5,64,1260,0,0,3,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0
8950,52,5,2000,31000,97,0,0,1398,3,5,69,1025,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
6950,58,11,1999,205000,72,1,0,2000,4,5,185,1100,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7900,68,1,1999,204250,72,0,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0
5950,68,1,1999,194545,86,0,0,1300,4,5,69,1000,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7500,59,10,1999,190900,72,1,0,2000,3,5,185,1115,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
7500,62,7,1999,183500,72,1,0,2000,5,5,185,1140,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0
6900,65,4,1999,176184,72,1,0,2000,3,5,185,1115,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5751,67,2,1999,174833,72,0,0,2000,4,5,185,1100,0,1,3,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
6950,68,1,1999,155720,86,1,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0
7950,67,2,1999,155500,110,1,0,1600,5,5,69,1050,0,1,6,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0
7750,59,10,1999,154783,72,1,0,2000,3,5,185,1120,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
7950,64,5,1999,154462,72,1,0,2000,5,5,185,1135,0,1,3,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
8250,64,5,1999,150585,110,1,0,1600,3,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
6250,67,2,1999,149000,90,1,0,2000,5,5,64,1135,0,0,3,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
9500,62,7,1999,147636,72,0,0,2000,5,5,185,1135,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6900,59,10,1999,144521,72,1,0,2000,5,5,64,1135,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8450,64,5,1999,144000,110,1,0,1600,3,6,72,1065,0,1,3,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1
7350,65,4,1999,140168,72,1,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0
8950,68,1,1999,140000,110,1,0,1600,5,5,85,1085,0,1,3,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
6900,60,9,1999,139800,72,0,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8950,59,10,1999,137050,110,1,0,1600,3,5,197,1078,0,1,3,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1
8750,61,8,1999,136956,110,0,0,1600,3,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
7950,67,2,1999,135337,110,1,0,1600,5,5,197,1120,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1
8950,64,5,1999,133769,72,1,0,2000,3,5,185,1120,0,1,3,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0
8950,58,11,1999,133405,72,1,0,2000,5,5,185,1135,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0
8950,65,4,1999,132807,72,1,0,2000,5,5,185,1135,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
7950,64,5,1999,132393,72,0,0,2000,5,5,185,1135,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
7750,60,9,1999,130270,110,0,0,1600,3,5,69,1050,0,1,3,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0
7500,59,10,1999,130000,72,1,0,2000,4,5,185,1135,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
8950,67,2,1999,127000,72,1,0,2000,5,5,185,1135,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0
9800,67,2,1999,126800,72,0,0,2000,5,5,185,1135,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
9450,66,3,1999,126452,110,1,0,1600,5,5,85,1085,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8950,62,7,1999,125175,116,0,0,2000,5,5,185,1150,0,0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
8750,68,1,1999,125000,72,1,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
10500,61,8,1999,123000,72,0,0,2000,5,5,185,1135,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
7995,59,10,1999,121626,86,0,0,1300,5,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
10450,64,5,1999,120400,110,0,0,1600,5,5,85,1090,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
9950,66,3,1999,120000,72,0,0,2000,4,5,185,1100,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9950,68,1,1999,119541,110,0,0,1600,3,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
8950,68,1,1999,119500,110,1,0,1600,5,5,85,1070,1,0,12,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
7950,68,1,1999,119289,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0
10950,57,12,1999,118833,110,0,0,1600,3,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
9950,64,5,1999,118000,72,1,0,2000,5,5,185,1150,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0
8600,68,1,1999,117955,110,1,1,1600,4,5,85,1065,1,1,3,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
7250,65,4,1999,117609,86,0,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
6950,68,1,1999,117000,72,0,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
8000,64,5,1999,116000,86,0,0,1300,5,5,69,1045,0,0,3,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0
9950,58,11,1999,115715,110,0,0,1600,5,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
9450,60,9,1999,115191,110,1,0,1600,4,5,197,1079,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7950,68,1,1999,115071,110,1,0,1600,3,5,85,1055,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0
9450,63,6,1999,115000,110,0,0,1600,3,5,197,1109,0,1,6,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1
9950,64,5,1999,114846,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
6950,65,4,1999,114383,90,0,0,2000,3,5,64,1260,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8250,59,10,1999,113700,110,1,0,1600,5,5,19,1065,1,1,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
9950,67,2,1999,113118,86,1,0,1300,3,5,69,1020,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0
8250,59,10,1999,112827,86,1,0,1300,5,5,69,1040,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
9950,68,1,1999,112116,110,1,0,1600,5,5,85,1070,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
10500,66,3,1999,112000,110,1,0,1600,3,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
7950,62,7,1999,112000,72,0,0,2000,4,5,64,1135,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9750,65,4,1999,111769,110,0,0,1600,3,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
9250,61,8,1999,110853,110,1,0,1600,5,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
9500,68,1,1999,110287,110,1,0,1600,3,5,69,1050,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9950,62,7,1999,109547,110,0,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0
7750,63,6,1999,109230,110,0,0,1600,3,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
9500,68,1,1999,109150,110,0,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
9950,67,2,1999,108793,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
9750,64,5,1999,106784,110,0,1,1600,3,5,19,1050,0,1,12,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
9750,58,11,1999,105942,86,0,0,1300,5,5,69,1040,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0
5950,59,10,1999,105000,86,1,0,1300,3,5,19,1015,0,0,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0
8500,62,7,1999,105000,86,0,0,1300,5,5,69,1040,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0
8495,68,1,1999,104299,110,1,0,1600,5,5,85,1085,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
9250,67,2,1999,104000,86,0,0,1300,3,5,69,1020,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
6900,68,1,1999,104000,86,1,0,1300,3,5,19,1015,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8950,58,11,1999,103458,86,1,0,1300,3,5,69,1025,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0
9500,63,6,1999,103400,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0
9250,63,6,1999,102807,86,0,0,1300,5,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
9895,68,1,1999,102494,110,0,0,1600,5,5,85,1090,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0
9950,57,12,1999,102300,72,1,0,2000,5,5,185,1135,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
7950,61,8,1999,102106,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
8750,68,1,1999,101889,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
8250,57,12,1999,101791,72,0,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
8950,63,6,1999,101469,110,1,0,1600,3,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
8950,68,1,1999,101001,110,0,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
8950,61,8,1999,100748,110,0,0,1600,5,5,85,1070,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
8950,65,4,1999,100550,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0
9450,67,2,1999,99781,110,1,0,1600,5,5,85,1085,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8950,59,10,1999,98658,86,1,0,1300,3,5,69,1020,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0
9250,65,4,1999,98500,110,1,0,1600,5,5,85,1075,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
8750,64,5,1999,98291,86,0,0,1300,4,5,69,1000,0,1,12,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0
9950,61,8,1999,97648,110,1,0,1600,3,6,85,1065,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0
9950,61,8,1999,97425,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0
9900,65,4,1999,97173,86,0,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8950,66,3,1999,97046,86,1,0,1300,4,5,69,1000,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
8950,67,2,1999,96000,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
12250,60,9,1999,96000,72,0,0,2000,4,5,185,1100,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9250,67,2,1999,95750,110,1,0,1600,5,5,85,1070,0,1,6,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
10250,61,8,1999,95147,110,1,0,1600,3,5,85,1050,0,1,6,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
8950,68,1,1999,95000,110,0,0,1600,3,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
7999,65,4,1999,95000,110,1,0,1600,3,5,69,1050,0,1,6,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
9900,66,3,1999,94606,110,0,0,1600,3,5,85,1065,0,0,6,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
8250,63,6,1999,94504,86,1,0,1300,4,5,69,1000,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10500,65,4,1999,93428,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0
8450,65,4,1999,93408,86,0,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
9900,68,1,1999,93296,110,1,0,1600,5,5,85,1090,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0
10500,62,7,1999,93098,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
8500,67,2,1999,92922,72,1,0,2000,4,5,185,1100,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9500,61,8,1999,92498,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0
